,2022-12-02
2654,"@NayanaOnline This is fish cooked with tender black peppers.

The recipe

-Grind 1 onion, a few garlic pods, ginger and the black peppers
-fry the fish
-In the same oil, add the paste, salt, turmeric saute for three minutes, add water and boil

When the paste stick to the fish, switch off gas"
2655,Oil and Gas corporations raise prices to herd voters toward Republicans.  That how they keep taxpayer subsidies and big tax breaks in place.  That's why gas is cheaper in RED states. https://t.co/5amR3SIvSf
2656,"ETIndustryNews: Oil Ministry to seek compensation for petrol, diesel losses #ETIndustryNews https://t.co/79LemAJ2MC #YoSoyJabali"
2657,@nyunggai its worse   both are usury bankers who want expensive houses and rooms so just give free hosues and rooms and cut money to busy work bs and get eveyrone helping !  https://t.co/kTOVGvRbdp and https://t.co/JdRfwpYVzC repalce oil and big tek! burn hydrogen gas stirling engine car
2658,"https://t.co/Zj1v97xHxI Wyoming governor sues Biden administration over oil and gas contract cancellations 
Wyoming governor sues Biden administra... # https://t.co/L4QYiORw3R"
2659,"@AlbertaLeonidas Dear Mr Leonidas 

We must be careful not to assume that aliens were not visiting our planet and filling up with oil and gas or charging their EV spaceships 🚀 on their interplanetary flights and vacations, right? 
🤣👍"
2660,@Rumi572 @khadijah_shah I agree re handling of the economy etc but not re russian oil and dealings.  Again it was ik who halted russian gas pipeline construction...ran away from Iranian oil.
2661,@bellausa17 its worse   both are usury bankers who want expensive houses and rooms so just give free hosues and rooms and cut momney to busy work bs and get eveyrone helping !  https://t.co/kTOVGw8M4X and https://t.co/JdRfwqgwra repalce oil and big tek! burn hydrogen gas stirling engine car
2662,"@FirstSquawk The myth of Putin as world energy czar is running out of gas. Genuine energy experts have pointed out that there is no coherent strategy underlying Putin’s machinations, especially as the Russian economy implodes and loose the status of an energy exporter. https://t.co/BZoPACc40h"
2663,"American oil and gas companies have been at the forefront of pushing innovation over the past 20 years.
But are they done? No, they are not. Keep reading… https://t.co/7Zc8HE1TNy
#Oil #OilandGas https://t.co/Nka62PMnWE"
2664,"@DiorIzzy @JanisIrwin @Alberta_UCP What about the billions we are forced to pay to the east? What about them shutting down our oil and gas and putting 1,000 out of work."
2665,"@Jim_Jordan Why can’t you admit the $500 million you authorized for a border wall only succeeded in enriching the cronies that are GOP donors. Funny how gas prices dropped AFTER the midterm elections, thank you GOP oil Execs!"
2666,Time for a windfall profit tax. https://t.co/gS7EG219X4
2667,"@bearcatmom26 @nytimes It’s not really „new“ here. My family has one in their house for 7-8 years. But it was not really common until now. Oil and Gas heating was more frequent. But when Oil got more expensive, my family switched to heat pump, because power was cheaper than oil."
2668,"@Mihailescu_ @johnnyM1809 @OlenaHalushka A noble but incorrect analysis of the original methodology of the Russian Federation Special Operation.

Resistance has escalated an operation into a proxy war between the no 1 and no 2 oil/gas producers in the world.

Probably the plan all along, Ukraine caught between Hegemons."
2669,"The boom in oil and gas revenues could accelerate independent Scotland’s green revolution - economist Graeme Blackett @BottomLineScot OR we could give it all to Westminster, ‘cause that’s worked out so well for us. 🙄 #Scotland #scottishindependence https://t.co/Ehw4CbLNoU https://t.co/hDUkXe9uP9"
2670,@wallerkd70 @RickyRonaldinho @KateAndrs @FraserNelson The subsidy to green energy is pennies compared to the direct and indirect subsidy received by the oil and gas industry - trillions of dollars annually.
2672,"The means of expression is the optical mixture of tones, of tints (of local color and the illuminating color: sun, oil lamp, gas, etc.), that is, of the lights and of their reactions (shadows) following the laws of contrast, of gradation, of irradiation.
G. Seurat #botd in 1859 https://t.co/zEzfTnwSKR"
2673,Deceit. Oil companies fear the public is waking up to the cancers and respiratory ailments drilling in neighborhoods causes. So they pay signature collectors to lie and tell the public that signing a petition will protect underserved people from drilling. https://t.co/E6aAGdB5DK
2674,@BrianMcHugh2011 I'm frustrated that such poor decisions have been made. No one has a crystal ball but think  there was no contingency plan for pandemic or sky hi energy prices. But there's always been a risk in relying so heavily on imported gas &amp; oil even without the climate crisis.
2675,@GriewskiDeb @POTUS Isn’t the open border and the price of gas and fuel oil great? FJB
2676,"Because he hates America, panders to liberals that want to destroy the oil and gas industry, he believes in AOC fantasy of GND, he doesn’t want to bring oil and gas industry jobs back or for the US be energy independent again, so let’s GO beg OPEC and DICTATORS https://t.co/wHTWs9N9LH"
2677,"After importing $23Bn worth of Oil &amp; Gas in FY22, Govt of 🇵🇰🇵🇰 realising local exploration is our only option ✅✅

5 new exploration blocks awarded, $65Mn to be invested in next 3 years 💯💯

Only local exploration of hydrocarbons can solve 🇵🇰🇵🇰 current account deficit‼️"
2678,Send them to Ellesmere Island. Give them a set of Skins and Woolies. Let them glue themselves to rocks while they enjoy their best oil and gas free protest ever. https://t.co/czn86Yfd5Q
2679,"Here's the link. (Given the potential for major unintended consequences here, I've held off adding any more oil and gas plays to my portfolio. I'm very bullish longer-term, but don't think anyone really knows what happens this month... or this winter.)
https://t.co/zlE5HsfWyO"
2680,"$OILSF #OTCQX International Saturn Oil &amp; Gas Inc. (OILSF: OTCQX International) | Watch the Saturn Oil &amp; Gas Inc. Presentation at the December 1, 2022 Small Cap Growth Virtual Investor Conference https://t.co/njjNtVycm7"
2681,"@SecGranholm @SecDebHaaland @ogpnews @OGJOnline @WorldOil @worldoilngas @PoweringTX @ACORE 

Potential new market for oil and gas drillers. 

The company claims its gravity storage system can operate for up to 50 years and store energy at half the cost of lithium-ion batteries. https://t.co/c7Uqwr7RLn"
2682,"@brainjotter__ Please sir remember me today, I need 70k to start up plantain chips business please help me out I need to buy plantains, groundnut oil, frying pan, gas cylinder . #Scaraicutureday"
2683,@mrssbarnard Looks like they re looking at doing this and possibly using same card system for the shopping cards we got last year ....I think most are the same would use 3/4 times as much gas and oil as elec
2684,"@Jeremy_Hunt Everyone is telling you that energy &amp; fuel prices are the issue! Are you listening, so stop colluding with profiteering &amp; control the prices, instead of funding exploitation! Corrupt @ofgem overpriced gas 60%, electric 90% &amp; fuel is over 45% more than the price of oil dictates!"
2685,"@NowhereTOR22 @BenSharmaTO The epicenter of the crisis was travel. Oil &amp; gas had had a rough time since 2015, but it's not like they had to shut down 100 percent of operations."
2686,"@prime1959 @BBCNews No, we cut our fossil fuel use to the point that new wells would be obsolete by the time they could produce oil and gas. 

(As for cost - oil &amp; gas are sold at market rates. North Sea oil costs the same as other oil, but cutting out dodgy regimes is another reason to ditch o&amp;g)."
2687,"@DadCondie @CAgovernor Yes Newsom, Why wont YOU drop the california imposed extra tax on our gas prices? You had bills introducing it multiple times in the last year and YOU refused. So dont blame Oil Companies for your greed."
2688,"@marinasmigielsk @DFBHarvard …that angers me the most is that this president has forced this country to tolerate high gas, oil &amp; electricity to satisfy less than 10% of the population. It’s high time ppl open their eyes and see this man for what he is, a liar who will do whatever he has to, to keep power!"
2689,@nationalpost The NP wants Canada to Nationalize Natural Gas Companies and build infrastructure to take the product from site to market. Apparently this doable by 2026. Oil and Gas Companies are silent on this subject.
2690,"Aker BP approves $19 bln oil, gas investment planhttps://www.poandpo.com/companies/aker-bp-approves-19-bln-oil-gas-investment-plan #Companies https://t.co/eQQT8822Zi #news 513"
2691,"PetroSkills Term of the Week | Oil and Gas Lease | Learn more here: https://t.co/PakKMO93p1

#termoftheweek #PetroSkills #oilandgas #drilling #oilandgaslease #leasing #oilgas #oilandgas #oilfield #oilandgasindustry #oilindustry #oilandgascompanies #energy #energytransition https://t.co/XltkGUUQRh"
2692,https://t.co/biblzRUc3q
2693,"Cómo la crisis energética europea cambia el mercado del GNL
-
https://t.co/qCiFH03vfA
-
#news #energy #markets #economy #investment #GNL #Europa #gas"
2694,"@JustStop_Oil Stop oil right now, just before winter, when we no longer have russian gas. Putin is cheering you on."
2695,@wave3news I still remember that $2 a gallon gas under President Trump. Oil below $30 a barrel. And Putin couldn't start a war with Ukraine because he wasn't making enough money off his oil to do it.
2696,"@Josh95929236 @SenJohnKennedy You do realize the US is a net exporter of petroleum products, right?

And US consumption of fossil fuels peaked during GW Bush’s first term. 

Prospective demand and oil and gas futures prices determine whether add’l investment makes economic sense. https://t.co/CiitjpxeLw"
2697,"Wyoming sues Biden administration over the cancellation of oil and gas leases.....but hey, let's give Chevron drilling rights in Venezuela!"
2698,"Classic bs by a greenist 

Renewables aren’t unreliable because no blackouts 🤥🤥

So no blackouts is nothing to do with oil &amp; gas stepping in when they fail 

1 year in the UK👇

The lies are astonishing. And this 🤡 is labelling Peterson for misinformation https://t.co/F8rJZtWFjX https://t.co/KJycgwCMkb"
2699,"@dwnews You can change the the heading to:
""The European Union is close to locking a deal to buy Russian oil via Middle man way more expensive"" ... you know like the gas"
2700,"The EC🇪🇺 has adopted a proposal for an EU-wide voluntary framework to certify #CarbonRemovals.

It will stimulate innovative, industrial technologies like #bioenergy with #CCS and direct air carbon capture and storage #BECCS #DACCS

More ➡️ https://t.co/hwLR0RhMGE #EUGreenDeal https://t.co/ER4IJ5gvZY"
2701,Everybody has their own idea of wagyu.  @Josh_Young_1  Haven't seen a picture of a great steak lately.  Is your oil &amp; gas portfolio suffering that badly.  😁 https://t.co/6hlqOsUnF8
2702,"The govt could very quickly and cheaply stop #JSO protests by stopping new oil and gas licenses.
Which is obviously what needs to happen anyway.
How are these people in power?
https://t.co/WLPt5xlZsR"
2703,"@SpeakerPelosi @EmmanuelMacron Americans are struggling, inflation, jobs , gas , heating oil ..but but the ELITES PARTY at the WH … PATHETIC https://t.co/QwX2lUy17A"
2704,@DarkWebWarrior is the us expanding  gas and oil purchases in venezuela while the president insists there will be no drilling in the states.
2705,"I've been saying this all along
https://t.co/DN5yCCkcMb"
2706,@ChonchoGamboa @StokeyyG2 in 8 years u will be homeless if arab countries didn’t give u gas or oil
2707,"@PhilippeGroueix @nampeeramariam Hello Philippe, thanks for sharing your rich skills in the oil and gas industry. I would love to be your student"
2708,"Last days to apply: we're looking for a Senior Research Associate who will focus on oil and gas policy in Canada. 
Please share and/or apply by Dec. 5!
#cdnpoli
https://t.co/WUjhoe1xnG"
2709,"@SecGranholm @SecDebHaaland @ogpnews @OGJOnline @WorldOil @worldoilngas

Transitions to a cleaner environment. Potential new market for oil and gas drillers. https://t.co/c7UqwqQgTP"
2710,"@SenJohnKennedy Isn’t increasing export capacity of LNG largest factor in Rising natural gas prices in America?
Do Republicans regret changing law to allow export of US oil? https://t.co/KTZt65DJaW"
2711,"@acoyne The Canadian liberal has done a great job of that curtailing investment in Canada within the oil and gas sector. 

Have you noticed the underperformance of the Canadian dollar? 

Speaks volume to capital flows in or out of this country!"
2712,@RachelNotley I bet you can't articulate how her Sovereignty Act would drive investment away? I'll invest in oil and gas in Alberta as well as most of the world.
2713,"Canadian Oil &amp; Gas stocks YTD #OOTT: 
$ARX.TO is up 68.5% 
$BTE.TO is up 68.2% 
$CNQ.TO is up 57.9% 
$CVE.TO is up 64.3% 
$IMO.TO is up 63.3% 
$MEG.TO is up 53.8% 
$SGY.TO is up 110.1% 
$SU.TO is up 34.3% https://t.co/0T49cz9JyB"
2714,"Surajit Roy takes charge as head of regional services of eastern region at IndianOil @ETPolitics

https://t.co/r2ASYfwtQE

 Download Economic Times App to stay updated with Business News - https://t.co/XbGUBKlVga https://t.co/6hv9sIvxxz"
2715,$LIQT NEW ARTICLE : LiqTech Receives System Order for Oil &amp; Gas MEG Recovery https://t.co/7kQJi4lBpf Get all the latest $LIQT related news here : https://t.co/6oHaROyrEm https://t.co/qJiyRJD3Ow
2716,"@nobdy_imp @KateAndrs Oil/gas exploration will remain profitable and healthy despite what these companies are saying. Stop worrying about the tantrums of the rich and big corporations, it's all theatre."
2717,"Big Oil has drastically reduced gas prices at the pump,... now that the Mid-term elections are over. https://t.co/JUEIzzlBWU"
2718,Have you noticed now the election in over. How the gas prices are falling like a rock. Always remember it is the corrupt GOP Republican fascist that own and control the oil and the price of gas. They use it as a weapon against you.Gouge Gouge Gouge is what they do.
2719,@seymawins @aadaamhaaikaal @ayeranggur And y’all are nothing without us buying the oil and gas 🤷🏽‍♀️🤷🏽‍♀️🤷🏽‍♀️🤷🏽‍♀️
2720,"@BillClinton @HillaryClinton @GeorgeFreemanMP @JebBush Tell your brother, Jeb. Those Oil and Gas Pipelines have always been a danger to us Citizens,  but you all have worried more about your pockets and not us.We cannot be bought and will be going to the highest court,Our Court. https://t.co/vOWER9zPJp"
2721,The Biden government... killer robots and fancy public toilets that don't work. Need you say more? You could go on about the economy and oil and food and gas and diesel and censorship and China and Hunter and Ukraine and money laundering and high level corruption and pay to play
2722,"Abandoned Orphaned Oil &amp; Gas Wells. 
Fossil Fuel Companies simply walked away. 
Dead Beat Dads.
Unplugged. Leaking. Polluting. Toxic. Climate Crisis. 
There may be 1 MILLION! 
Ohio has more than any other state.
https://t.co/rRKHFk4nhL https://t.co/St7tcu3q7j"
2723,"@BBCNews Invest in renewables + storage. 
Keep the oil and gas in the ground."
2724,"@Accenture is proud to return as the Platinum Sponsor at this year's ASUG: SAP Best Practices for Oil, Gas and Energy on September 12-14. Learn more: https://t.co/WUy5rmkl7K https://t.co/IPSh4doC4N"
2725,@coreleonidas @KhawlaZayed29 @eurosport Go buy gas and oil from Russia than lol
2726,"As per @OpenSecretsDC, there are about 150 lobbying firms that just focus on #oil and gas and these firms have spent about $2.6 billion just n lobbying! In the first 21 months of the election cycle in 2022 #BigOil spent about $150 million and 68% of that went to Republicans!"
2727,"@RepJayapal It's amazing when you drain our strategic oil reserve what that does to the price of gas wow. Horrible political scam. And it's amazing that worldwide recession has made oil prices go down a little bit.
Thanks Jojo the clown for Pre- Recession and 13% inflation. Great job"
2728,Gas prices might rise again dependent on this decision. That might mean more oil jobs in the US. https://t.co/HnolBluWEr
2729,"@Muhamma82093868 @PAFFalconsPK @FalconsSpotters @FalconsShopPK Yeh hakumat kesay oil laiti jab koi agreement hi nahi huwa hai?

Han, Pakistan ka Russia say 2016 meh agreement huwa tha Gas khareednay ka, to Pakistan Tehrik-e-Baqwas ki Government nay kyu nahi khareedi gas apnay pooray daur meh?"
2730,"@DRChelsea504 @aadaamhaaikaal @ayeranggur ps: muslim majority countries aren't only arabs. there are many asian countries too. 

aren't gas and oil the reason why the west is so obsessed and bombed arab countries? your people are nothing without oil n gas 🤪"
2731,Gas prices are dropping as global economic jitters reduce demand for oil  https://t.co/L8uzZcnKXR via @WSJ
2732,"So we can all agree, this is on Gas and oil companies and stations- because at its core, the lowest gas prices are the reality of how low they should be and still make a profit. 
Stop blaming a President and blame the greed of oil and gas companies. Thats just them working you."
2733,"If all the proposed energy projects were allowed to go ahead, at this very moment we would be supplying our European allies with oil and gas products. Energy security and energy affordability are all that matters now. ""Social licence"" for our energy is rubbish. https://t.co/h7s0CiMTog"
2734,"https://t.co/kafZXTaQsq
This #premiumdomain name might not be available for sale, but it’s #worth getting before your #competitors do. https://t.co/kafZXTaQsq is the perfect name to use for a #gas and #oil company or a #futuristic #technology #company. #rebate #rebates #domain https://t.co/kZYYIbZ3vx"
2735,"@wakeman_rich @Jim_Jordan Lol we have a ENERGY Problem!!! Your green new deal, dictates that we leave our oil in the ground and our natural gas too. All that is petroleum has skyrocketed due directly to POLICY!"
2736,The latest The Oil-Gas-Coal-Investments Daily! https://t.co/k5zUyb4Lbc Thanks to @BalmainLiza @Smanmalik83 @LeedsUniUnite #climatecrisis #climateemergency
2737,"@farmboylogic @FZirm After which Trump negotiated a draw-down in oil production with OPEC in order to raise the prices of oil, which he bragged about on social media as being great for the oil and gas companies.  Thanks for playing."
2738,@drmohanv Nothing that goes through a factory process is 100%  pure…so oil qualify to be best…better is add few chips of dry coconut and turn off the gas and let it cook on the warmth of already cooked veggies !
2739,"Organizers delivered almost 70,000 petition signatures urging the CEO of @ChubbNA, Evan Greenberg, to join other insurance companies across the globe in committing to not underwrite or insure oil and gas exploration in the Arctic Refuge #ProtectTheArctic #StandWithTheGwichin https://t.co/5NNXNWmdWx"
2740,"'पहले गैस पाइपलाइन बनाओ...' पाकिस्तान गया था सस्ता तेल मांगने, रूस ने कर दी फजीहत https://t.co/UdUL0H0AQM https://t.co/NNjRlW3sTE"
2741,A new report by the Centre for Future Work found that growth in corporate profits this year compared to pre-pandemic has been concentrated in a small number of sectors where consumer prices have also risen the fastest.  https://t.co/KAVmSbVMGw
2742,"Florida famously oil and gas friendly.... wait.... nope refuses to allow offshore drilling. 
https://t.co/Yng4KuBBwm"
2743,LiqTech Receives System Order for Oil &amp; Gas MEG Recovery $LIQT https://t.co/kls4ow8ZAw
2744,"$LIQT [15s. delayed]: Issued Press Release on December 02, 09:00:00: LiqTech Receives System Order for Oil &amp;amp; Gas MEG Recovery https://t.co/6BANqthzOg"
2745,"@FIRSNigeria @IWA_UK Inland Steele, Columbia Gas and Oil, @firststarbank location, Martin, KY 41649
Allen, Garrett, Middle Creek,  Salt Lick, Brushy County Road,  Indian Grave Fork,  Little Shepherd Reed,Salyer Morgan, POWHATAN HUGHES, Little Reed Music Goble, Lousia and back.smh"
2746,@maxfawcett It will stop the federal government from reducing the amount of oil and gas transported to various places. But you're to focused on hating the conservatives to see the issues liberals are causing. If you need an example Kitimat.
2747,"The Biden administration is moving forward with a massive oil and gas project that is a climate disaster waiting to happen. Read more from Rosemary Ahtuangaruak #StopWillow
https://t.co/7IvPYKrTLC"
2748,"ICYMI, we spoke with @PwC_US and @EY_Energy about the value the global #investment community is currently placing in oil and gas projects. Click the link below to read the story, which ran in the latest print/digital issue of DC!
https://t.co/R6Gy73pfJC"
2749,"@G_Cryptanalysis @DoombergT 1/n) Yes, as someone who works directly in oil and gas capex projects, the stance an administration exhibits towards your industry absolutely does play a roll in capital decisions."
2750,"#fridaymorning and everyone is talking about Ye instead of Bankman Freid(BTX) stealing billions from investors while being the 2nd largest donor to the Democrat party. Or asking why gas is $5 per gal and we are begging foreign dictators for oil, when we can produce it at home https://t.co/78Kz6EqBsg"
2751,"@guyverhofstadt #CrimeaisUkraine &amp; #NaziRussia-вон! NEXT #DePutiniZation &amp; 

Victory for All🇺🇦🇷🇺🇺🇸🇨🇳🇹🇼🇪🇺will be to co-create the Great Euro-Asian Gas, Coal,⚛️&amp; Oil Community! #GreenEnergySolidarity #CoFoE 陰陽 Energy, Economic, Interdependence #HumanityFirst 天人感應. https://t.co/uVF4s5wfc5"
2752,"@Maryjan70385108 #GAS-#PRICE$ are STILL-Double what they were when #PresidentTrump was in Office! #JOEbama has given over (7,000,000-MILLION BARRELS) of our ""#Emergency-Strategic-Reserve-#OIL"" to a #COMMUNIST-#CHINESE-COMPANY-(Giving-Kickbacks) to-#HunterBIDEN! Total-#Corruption! #PeterDoocey #YE https://t.co/uEcmAtT51Y"
2753,"@MattSkudlarek It just needs gas, oil, and coolant. Let it ride"
2754,@WHCOS @fabuliner17 This just proves that gas price gouging and the related inflation was electioneering by Big Oil and the reThuglicons.
2755,"📢The PE Live Webcast ""Striking the balance: How and where will oil and gas producers deploy their cash?"" in association with @Deloitte will be broadcast on Wednesday, 7 December 2022.

⏲ 3 PM GMT | 9 AM CST

Register now🔗 https://t.co/9QJidhp5io
#oilandgas #invest #finance https://t.co/BML9DqEsEj"
2756,"#Other
#FinancialMarkets 
#SomewhatBullish
$XFLS 
2022/12/02 22:55
Xfuels announces Cycle Oil &amp; Gas Inc. Operational update
https://t.co/9jotyfbf1U"
2757,"Mad idea here, but maybe if he stopped extending oil and gas exploration licences it would to more for climate than show boating about Dail car park https://t.co/FfQsC52HJJ https://t.co/T1xMGFpEmW"
2758,$XFLS @CycleNRG Xfuels announces Cycle Oil &amp; Gas Inc. Operational update https://t.co/114RAFcpA2 #OTC #OTCMarkets #StockMarket #oilandgas #oilfieldservice #greenenergy #cleanfuel #carbonreduction #McapMediaWire #PressRelease #XFuels #XFLS https://t.co/5ZAI00Z9Um
2759,"Borders &amp; Southern Petroleum PLC, the independent oil and gas explorer focused offshore the Falkland Islands is raising £2.5 million to advance studies in its wholly-owned Darwin Gas Condensate discovery.
https://t.co/RbtASYXWwE"
2760,@McapMediaWire $XFLS Xfuels announces Cycle Oil &amp; Gas Inc. Operational update https://t.co/etKdHW17Ez https://t.co/q5LthLMOck
2761,IF YOU WISH TO HELP THE WAR EFFORT THIS CAN BE DONE AT BEDTIME BY  CHOOSING AND SWITCHING OFF ALL ELECTRICAL ITEMS WHICH YOU KNOW WILL START AGAIN IN THE MORNING AND YOU WILL NOT NEED AFTER BEDTIME.....Saving gas and oil. please retweet.
2762,"$LIQT
 2022-12-02 09:00 ET 

LiqTech Receives System Order for Oil &amp; Gas MEG Recovery
https://t.co/rymo0w1F4j"
2763,@KnowerF1 @mi_dembo @WillJH21__ @AokijiKuzan01 @Afakhroo_ @FabrizioRomano @SPORT1 You’re fucking ignorant if you think that or just racist. Qatar is 3rd biggest natural gas exporter and they don’t have as much oil as the other countries in the gulf. And they’ve diversified their economy a lot. Much better to live in that some of the shitholes in the west
2764,"@brettyyyyyyyyy @Billycommish @GovNedLamont Do you have a family or own a home, car, or a business in the state of CT? Inflation, taxes and the economy is destroying the Middle Class. Retirement down 21.5%, gas at $4.59 gal, home heating oil $4.57 gal., electricity on the rise PKW. And?"
2765,"@NeenanTanya @RThouston78 @William24681869 @ACTBrigitte Yep, USA is a net exporter, there have been record oil and gas company profits, high production, quite the “war on energy,” eh?

I don’t get why so many people buy this garbage Republicans sell when it’s so easy to disprove"
2766,"High oil and gas prices add to inflation. So, when the price of a honey bun hits $20, you can thank Pres. Biden’s anti-energy policy. https://t.co/5IWkx7lR8F"
2767,"$LIQT LiqTech Receives System Order for Oil &amp; Gas MEG Recovery
https://t.co/bryuKeYPxp"
2768,“The Bank of Canada's argument that inflation is up because Canadians have too much work and too much money to spend is absolutely contradicted by this evidence.” https://t.co/Hds0M3ihCG
2769,"1977. Insanity it has taken this long.
You know what else was last done in 1977? An oil refinery being built. That's a huge part of the cost of gas. 5 closed due to lower demand during pandemic and haven't been reopened. Big oil isn't going to lower prices. https://t.co/me4LOxI9J6"
2770,The deals are ON until the end of the year! Get your complete oil-to-gas conversion today and get up to $2000 off! https://t.co/bbi92PUmIt
2771,@BBCWorld Oh please Vladimir can we have we have some oil and gas please. https://t.co/B9ETQzjA1q
2772,"$LIQT 📰 LiqTech Receives System Order for Oil &amp; Gas MEG Recovery

https://t.co/kbTGwY1DTw

45 seconds delayed."
2773,".@Josh_Young_1 will join the show Monday morning to discuss the latest around Oil and Gas, policy implications, outlook for 2023 and more!

🔊Tune in on @SXMBusiness🔊 https://t.co/mt0Nq2jtyi"
2774,"$LIQT LiqTech Receives System Order for Oil &amp; Gas MEG Recovery
https://t.co/1qdoDAVjjU"
2775,"$LIQT → 📰 Press Release

LiqTech Receives System Order for Oil &amp; Gas MEG Recovery

Get more stock alerts ↓
https://t.co/yxv7dqVNP9"
2776,"The schools have tried for years to access the UT and A&amp;M systems' oil and gas funds.
https://t.co/GCUr4Aq6wm"
2777,Xfuels announces Cycle Oil &amp; Gas Inc. Operational update https://t.co/rzA20uOZew
2778,Gas prices are falling fast!  https://t.co/mh2zGposnh
2779,"Canada:
- ""No business case"" for oil and gas,
- ""Budget will balance itself"",
- grow economy ""from the heart outwards.""

Germany:
Prefers to deal with a terror-state and closes eyes to their human-rights abuses.
https://t.co/iRDg5JPDWh https://t.co/WgxzCBFT0P"
2780,"American Upstream Oil &amp; Gas stocks YTD #OOTT : 
$BP is up 36.3% 
$COP is up 74.1% 
$CVX is up 58.5% 
$DVN is up 58.4% 
$MRO is up 80.6% 
$OXY is up 122.9% 
$SLB is up 65.0% 
$XOM is up 81.3% https://t.co/2pNESLCSVv"
2781,"$XFLS Xfuels announces Cycle Oil &amp; Gas Inc. Operational update

https://t.co/42ZNiFwRPL"
2782,"Totally.
Big Oil was holding prices up to feed the GQP talking point:
""but High Gas Prices!!!""

Talk about price fixing... https://t.co/ORBc4W666b"
2783,$XFLS NEW ARTICLE : Xfuels announces Cycle Oil &amp; Gas Inc. Operational update https://t.co/2mXnFFvBc7 Get all the latest $XFLS related news here : https://t.co/k5hdST9FWT https://t.co/802CoWmWWB
2784,Some stoves are oil burners; others are gas burners #开云体育 https://t.co/fUZym3UPYl
2785,"OCI Revised Organizational Constructs, Part V https://t.co/2IPwAiQQi5"
2786,$XFLS NEW ARTICLE : Xfuels announces Cycle Oil &amp; Gas Inc. Operational update https://t.co/NVEPs63g8X Get all the latest $XFLS related news here : https://t.co/k5hdST9FWT https://t.co/wzeyymw2sX
2787,"@SquawkCNBC @petersthoughts @JoeSquawk Stop drilling and risking water supplies the country needs...no one can eat oil and gas, the U.S. needs water...droughts?...how about earthquakes?...do they not matter?...Alberta just had an over 5 and it can be attributed to fracking for gas."
2788,"“The average price of gas is back to where it was before Russia invaded Ukraine.”

Putin’s inflation of gas &amp; food reversing rapidly.
 https://t.co/V0yrgDDvY2"
2789,"Oil Ministry to seek compensation for petrol, diesel losses #ETIndustryNews https://t.co/WlxebZzktJ"
2790,ReconAfrica IR is telling investors that Deloitte resigned because they 'did not wish to be seen to support the oil and gas industry'. @mfwarder @Grayson_Anderse @Ndapewoshali_S Please tell us at which point did @Deloitte discover #RECAF is an oil and gas company?@SEC_Enforcement https://t.co/aBCGi6lU3n
2791,"@DavMicRot Not on gas or cars. I think they could be closer to normal levels if Biden were more willing to use the bully pulpit. He made some noise about threatening the oil companies some months back, but afaik he didn't follow through.

Biden has a distressing faith... 1/"
2792,"We got to get Dementia Biden out of office.He has caused much inflation more in the past 40 years,he has made gas high,food higher,Wont drill for oil in this country.Stop the GNDEAL.POLL: DeSantis, Biden Tie In 2024 Hypothetical Showdown https://t.co/945oh33l9x via @dailycaller"
2793,@TrevDon Oil embargo and gas shortage of early 1970s.
2794,$OILSF #OTCQX International Saturn Oil &amp; Gas Inc. (OILSF: OTCQX International) | Small Cap Growth Virtual Investor Conference: Presentations Now Available for Online Viewing https://t.co/UwKUCvzvUo
2795,"$XFLS [15s. delayed]: Issued Press Release on December 02, 08:55:00: Xfuels announces Cycle Oil &amp; Gas Inc. Operational update https://t.co/CBZyDdDLrH"
2796,Xfuels announces Cycle Oil &amp; Gas Inc. Operational update https://t.co/Zibzzqvnlf
2797,"""Combined after-tax profits in the 15 most profitable sectors grew by 89 per cent during the most recent 12-month period compared to the four quarters before the pandemic hit."" https://t.co/r27aY2BCcx"
2798,Some stoves are oil burners; others are gas burners #开云体育 https://t.co/yuLyMHPUh2
2799,"GOP-supported oil barons artificially held prices high bc of the elections. I feel vindicated 4 calling the GOP blackmail. Knew they would fall as soon as the elections were over.
U.S. gas prices plunge toward $3 a gallon as demand drops worldwide

https://t.co/fCEe879aqh"
2800,@Mining_Atoms Oil&amp;Gas lobby?
2801,Parisians take matter into own hands as they forcefully remove disruptive climate activist https://t.co/0wGqhJikW4
2802,"Metallurgy and Corrosion Control in Oil and Gas Production 6XXQHCQ

https://t.co/bbDSX6vaiD https://t.co/0tYu2Tgwx5"
2803,"We want to buy

 Caprolactum 

cas 105-60-2

 cfr karachi Pakistan

 #capro #caprolactum #nylon66 #nylon #polyamide #hydrocarbon #benzene #oil #gas #coal #energy #chemicals #chemical #fahim #venus #tradetracks #glycols #butyl #acrylates #monomer #styrene #phenol #acetone kaolin"
2804,@niyi047 @AfricaFactsZone @EkoAtlantic Sometimes I wonder because I know that Nigeria is an oil country and has natural gas... a lot of wealth
2805,"$XFLS Xfuels announces Cycle Oil &amp; Gas Inc. Operational update
https://t.co/7XtxQHBEnM"
2806,Grants offer tribes help cleaning up abandoned oil and gas wells https://t.co/jhGSGabjaR
2807,"Oil and gas transit is important to EU, not to Russia, who is selling its gas in Asia. With a EU cap on Russian oil &amp; gas being introduced, Russia is not going to sell oil &amp; gas to EU. Plenty of other customers. https://t.co/5ZR1dSq7VG"
2808,I wonder if inverse in natural gas and oil will show at equity slide
