,2022-12-01
2545,@TheLegateIN The only major player is turkey here which is already suffering from a financial and inflation crisis . Azerbaijan Atleast has tons of oil and gas porkis have only terrorists
2546,"@periodicaudio @PeterSweden7 The average life span of an oil or natural gas well is 20 to 30 years. 3-5 years is too small to be economically viable... Nobody exploits such small resources deposits, especially offshore"
2547,"@Gibson597 @wellyworldfl @elonmusk @HistoryInPics Ummmmm you so know that combustion engine cars still require material mining and MFG process right?

The 2 are basically even on that regards. 
Now let's talk about the gas burning and oil using of your combustion engine cars to see the carbon footprint"
2548,"@mmmirele Gas prices are dropping pretty much nationwide, but the drops only came after Election Day when oil companies were trying their hardest to help the GOP. Now? They can slowly let prices go down to maximize their profits some more."
2549,"@WhiteHouse Update the National Petroleum Reserve is at the lowest it has been in over 40 years.  The stop in raiding the Reserve will result in gas prices going up.  Stop the war on coal, oil and gas.  Biden is ruining America"
2550,@WhiteHouse U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2551,@SenMarkKelly U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @SenMarkKelly @PressSec
2552,"The situation is pushing the country towards internal development, you can buy everything for oil and gas dollars, only you will never have anything of your own - Putin"
2553,"@EU_Commission #CrimeaisUkraine &amp; #NaziRussia-вон! NEXT #DePutiniZation &amp; 

Victory for All🇺🇦🇷🇺🇺🇸🇨🇳🇹🇼🇪🇺will be to co-create the Great Euro-Asian Gas, Coal,⚛️&amp; Oil Community! #GreenEnergySolidarity #CoFoE 陰陽 Energy, Economic, Interdependence #HumanityFirst 天人感應. https://t.co/uVF4s5eEkx"
2554,@Angry_Staffer U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2555,"We want to buy 
Sodium Dichromate
 #dihydrate 99%
 cas 7789-12-0 
#cfr #karachi #pakistan 

#chemicals #chemical #tannery #phenol #acrylates #oil #gas #fahim #lng #lpg #venus #urea #ammonia #ammonium #chloride #choline #feed #animal #phosphate #tradetracks #sulfate #sorbitol #sta"
2556,"@RachelNotley Remember when you campaigned against the oil and gas industry?? We had economic stability, investment certainty, and excellent paying jobs before you did that!! Jesus.🤦🏻‍♀️"
2557,https://t.co/FH56foPTY7
2558,"@nancylittlebear @Patterdude Yes you are correct! The proposed tax is a windfall tax directly on the oil companies. It creates a disincentive to hike gas prices just to increase their profits. Patterdude fails to mention this, thereby spreading misinformation. He truly is a Kevin Kiley clone."
2559,@RNCResearch U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2560,@Nathna16 @ObsidianDragun @DrySquare0 @jamiejessiejane @ClownWorld_ Y did they change the math on inflation to make it look like we weren’t in a recession? The Biden admin is not good with funds and made terrible choices also shut down a pipeline that was going to help a lot with oil/ Joe wants electric to shine so he down care about oil/gas
2561,oil or gas #开云体育 https://t.co/BDnJ3tTE3Z
2562,"Free Udemy Certificate Course- Public Relations: Crisis Communications Oil and Gas Industry

https://t.co/GmlgnPtHsw

#Developers #DEVCommunity #CodeNewbies #100DaysofCode #development #udemy #Coding #Programming #AWS #technology #DataScience #IOT #Javascript #BigData #TensorFlow"
2563,"“#NESR’s views of water reuse not only align with the #sustainability goals of our customers, but also those of the broader #community.""Commented NESR Executive Director Naif Al-Hadrami at Middle East Produced Water Oil &amp; Gas Symposium &amp; Exhibition. https://t.co/kMWLlqJTOJ"
2564,"Fuel Tank Gas Oil Filler Cap Chainsaw Replacement 017 018 MS170 MS180 Chain Saw Parts 11303500500 (2 Pack) ERWWGHN

https://t.co/yIMVQt1a2D"
2565,@MSNBC U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2566,@ReverendWarnock @BarackObama U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2567,"Tips para instalar una estufa de leña este invierno, una alternativa económica a la electricidad o el gas oil: https://t.co/q5qZCC5lLS"
2568,"@POTUS It is your negative Oil &amp; Gas policies here at home that is causing the problems. Gas prices are down because Americans cannot afford to drive, no vacations, no driving to spend Thanksgiving with family. It is still the law of supply and demand that dictates price - not you Dofus"
2569,"Cha-ching! EPA quietly quadruples regulatory cost of carbon emissions in the new war on fossil fuels.
The Social Cost of Carbon estimate jumps from $51 to $190 per metric ton, creating a future impact on Americans' wallets and a new headache for the oil and gas industries."
2570,@BeschlossDC U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2571,"@dubravkasuica @EU_Commission @EU_Social @EU_Justice @DigitalEU @YlvaJohansson @MargSchinas @JuttaUrpilainen @ThierryBreton @vonderleyen @ElisaFerreiraEC @EU_Partnerships #CrimeaisUkraine &amp; #NaziRussia-вон! NEXT #DePutiniZation &amp; 

Victory for All🇺🇦🇷🇺🇺🇸🇨🇳🇹🇼🇪🇺will be to co-create the Great Euro-Asian Gas, Coal,⚛️&amp; Oil Community! #GreenEnergySolidarity #CoFoE 陰陽 Energy, Economic, Interdependence #HumanityFirst 天人感應. https://t.co/uVF4s5eEkx"
2572,@AdamParkhomenko U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2573,"NZTC’s Myrtle Dawes will be hosting a fireside chat at the Future Energy Transition virtual conference to analyse the steps required to achieve a sustainable future for the oil and gas industry. 🌍 

📅 6th December, 12:25-12:35 

Register: https://t.co/70BOW9zJqz https://t.co/dEpweAzasl"
2574,@ReverendWarnock U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2575,"@DoloresReese17 @dbongino Yeah. Peace and low gas prices, full oil reserves, high employment and closed border just sucks huh 🙄"
2576,"Electric power is everywhere present in unlimited quantities and can drive the world's machinery without the need of coal, oil, gas or any other of the common fuels. - Nikola Tesla"
2577,@ewarren @ZoForAustin U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2578,"Who gets to keep burning fossil fuels as the planet heats up?

Prof @YacobMulugetta speaks to @voxdotcom about whether coal, oil, and natural gas should still be part of the answer for the world’s poorest in an era of climate change #COP27 

https://t.co/WdeGdS6CxO"
2579,"“The oil and gas sector is the single largest revenue provider for the Canadian government, generating $45 billion a year in annual economic activity, and  contributes $170 billion a year to the GDP.” https://t.co/B1UiQEnOPq"
2580,@SenJohnKennedy U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2581,@JoJoFromJerz U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2582,"""Petition Circulators Are Telling California Voters that a Ballot Measure Would Ban New Oil and Gas Wells Near Homes. In Fact, It Would Do the Opposite""

Great reporting on tricks (maybe just straight up lying?) from California's oil industry, by @lizabio for @insideclimate. https://t.co/7bK0ClWkaX"
2583,@KlasTommy @madirishfrog @Tendar Probably take the bits with oil and gas.
2584,"@Atheist_O_Crat8 @POTUS Sorry for wherever you are at, but I just paid $2.89 per gallon for gas.

Oil companies high profit price gouging continues in many places…

@JoeBiden is not responsible for greedy corporate price gouging, while all @GOP #RepubliQlans voted AGAINST a price gouging bill."
2586,@POTUS Who cares! U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2587,"Biden’s orders direct the secretary of the Interior Department to halt new oil and natural gas leases on public lands and waters, and begin a 
thorough review of existing permits for fossil fuel development. This directly effects oil futures which in turn effects prices."
2588,@SenWarren Really ! U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2589,Today my wife and I convert our home from OIL to gas! It was long overdue especially with oil prices near $6 a gallon.
2590,@Suicide95518428 @willrayvalentin :)  unless it's oklahoma oil amd gas ;)
2591,@SenSchumer U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
2592,"MINING OIL GAS: $SND Smart Sand, Inc. 📳 Trade Alert via ⟶ https://t.co/rSmHEsgIAD"
2593,"""The only thing that can end this conflict is a Russian military defeat,"" says the Swedish Foreign Minister, Mr Tobias Billstrom. So it's official, folks, hundreds of thousands more must die for US economic interests: its lucrative trade in oil, gas &amp; military equipment."
2594,Pennsylvania emissions rule for conventional oil and gas sites moves ahead - https://t.co/quHlzLwkat https://t.co/SIWnciDB2P
2595,"https://t.co/mq1Ep66CCo
https://t.co/nDN50m3WMt
    President Joe Biden on Wednesday signed a series of executive orders that prioritize climate change across all levels of government and put 
the U.S. on track to curb planet-warming carbon emissions."
2596,@BambinoJalapeno And people are telling me that the federal goverment aren't doing anything to hamper oil and gas.
2597,"#nzdjpy
Sell@86.98
Tp1@86.78
Tp2@86.58
Tp3@85.28
Sl@87.68
#Crypto #Trending #GOLD #Oil #gas #Twitter #forexsignals #ADA #Bitcoin #ETH #Binance 
#الذهب #الغاز #النفط #تداول #عملات_رقمية #توصيات #بيتكوين #إيلون_ماسك"
2598,@periodicaudio @PeterSweden7 Why? If you own the rights for some area you will still have them in 2-4 years and if the oil or gas is there it won't evaporate xD
2599,"Turkey's attacks on Rojava, using bombs made by @Boeing, targeted civilian infrastructure including power stations, medical buildings, grain silos, roads, oil and gas facilities, and schools. Boeing must be held to account for their complicity in these attacks on civilians. https://t.co/TgT3qukC3L"
2600,"Let's shape the future of energy together! ⚡ 

#energy #RODIS #diakont #pipeline #oil #gas #robotics #robots #inspection #environment #safety https://t.co/LabeNe6s9M"
2601,"The recent widely felt Alberta earthquake may? be related to residual tectonic strain in the Foreland Basin, compressional forces invoked by the formation of the Rocky Mountains to the West... IMHO, not due to oil and gas fracking https://t.co/niTiJbMIQ0"
2602,"@CAgovernor @GavinNewsom You get dumber every day, who thought that was possible? YOU raised gas tax again this yr. YOU &amp; JO(k)E think it’s funny he gave out 9K leases but there’s NO infrastructure to move oil IF FOUND. And you just released how many sick PEDOFILES from CA prisons? 9K?"
2603,"@JoshWylie14 @JohnThomsonSK @AHousefather But I doubt they'd relocate to Toronto. Also, I thought a ton of those offices relocated to the U.S. given the way the federal govt here is sabotaging the oil and gas sector."
2604,"@Elysee @EmmanuelMacron #CrimeaisUkraine &amp; #NaziRussia-вон! NEXT #DePutiniZation &amp; 

Victory for All🇺🇦🇷🇺🇺🇸🇨🇳🇹🇼🇪🇺will be to co-create the Great Euro-Asian Gas, Coal,⚛️&amp; Oil Community! #GreenEnergySolidarity #CoFoE 陰陽 Energy, Economic, Interdependence #HumanityFirst 天人感應. https://t.co/uVF4s5eEkx"
2605,@Captaincoby00 Albertans have never been free. They have been slaves to their oil and gas masters. The elections are cute and all that but the outcome is always the same when they reelect the their familiar overlords into power who lie to them about fake grievances and use them and dump them.
2606,"@jncatron حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2607,"California canvassers are deceiving voters to get them to sign a petition backed by the oil industry. They’re saying the measure would prohibit neighborhood oil drilling when in reality it would overturn a law that does just that. 

https://t.co/u4drsJwmiA"
2608,"@zerodwama @tedcruz You do realise that Ukraine has oil and natural gas and that the US wants to get its hands on that just as bad as Russia, right? No, of course you don't."
2609,"@christiancalgie I'm sure there are plenty of people who work in gas and oil who think their companies should pay more tax, doesn't make them hypocrites? Although admittedly most of them didn't have an in to get employed there in the first place"
2610,"@PierrePoilievre Trudeau is banning a lot of things.
Critical Thinking 
Bodily Autonomy 
The Truth
Hunting Firearms 
Canadians Ability to Voice Concerns
Free Speech Online
Oil and Natural Gas
ICE Vehicals
Children from Getting a Good Education
Peoples Ability to Afford Healthy Food
And many more."
2611,"@ayoobe60 حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2612,"@joe_makatozi @Chevron Exactly!! Biden promotes and approves drilling in anti USA countries who ate against USA..so the USA oil companies should say no drilling in dictatorship countries who ate anti USA, until they do, USA people should boycott their anti USA gas and oil.."
2613,"@FoxNews Yep highest inflation , gas prices, taxes, forcing gas oil and coal to shut down , so prices are so high  be forced to go electric because pelosi and Kerry actually run this country .everything has doubled in price food utilities running the country into the highest debt ever"
2614,"@EmmanuelMacron #CrimeaisUkraine &amp; #NaziRussia-вон! NEXT #DePutiniZation &amp; 

Victory for All🇺🇦🇷🇺🇺🇸🇨🇳🇹🇼🇪🇺will be to co-create the Great Euro-Asian Gas, Coal,⚛️&amp; Oil Community! #GreenEnergySolidarity #CoFoE 陰陽 Energy, Economic, Interdependence #HumanityFirst 天人感應. https://t.co/uVF4s5eEkx"
2615,It's been proven the gas prices increased before Putin went into Ukraine. There is no domestic oil production because it's all coming from Venezuela. Gas prices will only truly stay down when you leave office. https://t.co/axoG17MBT3
2616,"@periodicaudio @PeterSweden7 The Scandinavian country will still hand out licences in existing areas, which often allow oil and gas companies to expand production relatively quickly."
2617,@GauravDaSkpper you mean so India can buy more oil and gas from russia
2618,"@ItsSko @S_r_z_b_z_n_s @vexwerewolf @CBCNews Funding.  Ha, that's funny.
You realize this is Alberta, right?

Something has to change, because this isn't working.
https://t.co/kLRzDFH0Iv"
2619,"The economy is tanking. Exports down 18%, CPI at 24% without inc of gas prices,discount rate and additional taxes, widening gap between interbank and informal market fx rates.IMF is taking time to visit and Russia has refused discounted oil."
2620,"@RepMarkGreen @HouseGOP How about fixing inflation?

How about putting tRump in prison 

How about getting the price of oil and gas down . 

You people have no answers 

Losers"
2621,crazy how since i got my oil changed my gas lasts longer..
2622,"@LondonScot2000 @RealStephenKerr Scotland doesn't have any oil, we tax the oil companies for what they produce. The SNP/Greens want that avenue closed, same applies with Gas. So we are left with renewables that we have already sold off cheaply. Unemployment has been at record lows for years now."
2623,#亚博体育 Some stoves are oil burners; others are gas burners https://t.co/KGF8Ol05L3
2624,"Canada’s largest oil and gas producer is aiming to raise production as high as 1 million barrels a day for the first time, @roberttuttle reports  https://t.co/8F58ewAWja"
2625,"@manbat1269 @stephen_taylor You know those items aren’t mutually exclusive. The Fed’s have a policy to end oil and gas exploration in AB. This isn’t new information. Imagine the benefits to Canada if AB could actually hit maximum export. 

And again, AB equalizes the rest of Canada so ya, less for AB."
2626,"#California governor calls Dec. 5 special session to address #GasPrices: ‘Big oil is ripping Californians off, &amp; the deafening silence from the industry yesterday is the latest proof that a price gouging penalty is needed.’ — Newsom https://t.co/gj8jsBTzRH"
2627,"@FoxNews How much money is enough?
We have homelessness  out of control, rolling blackouts across the country, we get oil from dictatorship countries that hate us, people can't afford food, gas,heat,medical bills and we have an open border.Americans needs to be taken care of first"
2628,@CNN Amazing. It's almost like the US is one of the top oil and natural gas producers in the world.
2629,#China #Australia #windenergy  #solarenergy #coal #gas #oil #renewables #energy https://t.co/clo2scTLMf
2630,@POTUS Did you send a letter to the big oil CEOs thanking them for lowering the price of gas?
2631,"@alkhaleej حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2632,Updated Methane Regulations for Oil and Gas Facilities: Key Takeaways from the EPA’s Supplemental Proposal and Request for Comments https://t.co/QKwsDfjqiM | by @HuschBlackwell
2633,#RockhopperExploration oil and gas company which last year agreed to jointly develop the #SeaLion project at the #NorthFalklandBasin with #IsraelsNavitas as leading financer and operator. https://t.co/dnHuoanokI
2634,"@JasonMBrodsky Chabahar port in southeast of iran, is big source of money for IRGC (terrorist group led by Islamic republic) while its exempt from us sanctions , Islamic republic use this port for exporting oil and gas while iri is under sanctions, Usa should put this port in sanctions list."
2635,"@MiaFarrow Shutting down pipelines, declaring that no new oil and gas would be pumped from the ground and that we can just buy electric cars is not forward thinking. It suggests lack of brain activity- his, or yours for thinking he’s driving."
2636,@POTUS You keep blaming Putin but oil is cheaper now then before the evasion so why are we still seeing gas over 3.50?
2637,"@yoghi1954 حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2638,@feynzz I've been watching and waiting.... the combination of the fall in sp (!) with both oil and gas now on the rise seems like an ideal time 👍
2639,@POTUS The only reason we need oil is because you sold all of our oil reserve and the only reason gas prices are down is your trying to save your butt and what about food price and everything else .
2640,Buhari says Kolmani oil and gas project has attracted over $3b investment in fossil energy https://t.co/F6cOPCkZdZ
2641,"@PBartonKNJ @MaxBoot Yes, just to stick it to us, right?

You have no idea how oil and gas prices work."
2642,"@SenTedCruz Boy you can't even do your tweets right. You state negatives that are true yet give them an X. The way you wrote it means he does speak Ukrainian and knows about oil or natural gas. 
Besides, until I see you calling out Ivanka and Jared for being unqualified, HB is a diversion."
2643,"@DaysOfPal حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2644,@JamesBradleyCA I wonder how much the Republican party makes off the NRA and Big oil. You notice gas prices are going down at the pump they've stayed the same per barrel this whole time. I wonder why Big oil would rather Republicans be in office probably for all that free money and tax breaks
2645,"Iran is opening offices for its oil ministries in several Iraqi cities to expand cooperation in oil, gas and other energy sectors https://t.co/Qo3v8doGQZ"
2646,@BigTechWokeBot @okc_chance @rond_joe @CNN Weird because we are producing more oil than any time under Trump. Crude prices are hovering between $77 and $80 and yet the oil and gas companies have record profits. If only someone smarter than me could connect these capitalism dots🧐
2647,"2/3 To lower gas prices, the Biden administration has drained nearly 40% of the nation's crude-oil reserves held in underground salt caverns offshore Texas and Louisiana. They are now at a 38-year-low 389 million barrels. https://t.co/dsn97LjI33"
2648,"MARKET MEMO LIVE! @ 10:00AM ET 

Today we will talk about Chairman Powell Speech, Fed Funds, FOMC, $SPY, $VIX, bonds, $DXY, crude oil, energy, natural gas, metals, platinum, uranium, #Cryptocurency, and more

https://t.co/uQ2W4jILYw"
2649,"The “BIGGEST CRASH” Is Here &amp; Inv ...

https://t.co/DyQM2IyIQ3

#BuySilver #Comex #Gas #GoldAndSilver #GoldInvesting #GoldPrice #InvestingInGold #MatthewPiepenburg #Mining #Oil #PhysicalSilver #PreciousMetals #SilverAnalysis #SILVERBULLION #SilverCoins #SilverCrisis https://t.co/YkMz4Ehpe6"
2650,"@shrimppersian1 @Sheida55737077 @richa_1369 @Alighazizade Chabahar port in southeast of iran, is big source of money for IRGC (terrorist group led by Islamic republic) while its exempt from us sanctions , Islamic republic use this port for exporting oil and gas while iri is under sanctions, Usa should put this port in sanctions list."
2651,"Empresas oil and gas huyendo de Europa. Invirtiendo 0, y vendiendo todo lo que puedan. Se irán a jurisdicciones más estables y seguras como Angola, Burkina Faso, Nigeria…"
2652,"Will Heller, twenty-six

After a month at a Zen silent-meditation retreat, Heller went back to his job at Goldman Sachs as a commodities trader in oil and gas.😂 https://t.co/kN9oVydDRB"
2653,"@GavinNewsom Gas prices in most of the country are down, California still has greedy owners, high RE costs and high wages to pay. This isnt the oil companies this is your policies and your bad bad leadership, well dictatorship that's gotten us here."
2654,"@Politix_LIVE If you go independent, you need to independently do stuff like frack for oil and gas and boost agriculture. Bunch of idiot politicians running the show"
2655,"How do you know @JoeBiden is lying? He's speaking.

Our POTUS wants everyone to believe high gas prices are either due to ""Putin's war"" or oil companies aren't drilling as much as they could be (against those bogus land lease rules). There's this too👇https://t.co/y8UtbkvA6U"
2656,"#Macron: #Biden is dividing the #West by #subsidizing US products against #Europe and the rest of the #world!

#DebtCeiling #Treasury #Yield #TradeWar #China #Russia #Gas #Oil #Saudi #Inflation #InterestRates"
2657,"7. India’s core sector growth braked to 0.1% in October

- 8 core sectors’ output growth declined in October, slowing sharply to just 0.1%, from 7.8% in September

- 8 core industries: Coal, Crude Oil, Natural Gas, Refinery Products, Fertilizers, Steel, Cement &amp; Electricity"
2658,"The oil and gas sector will continue to help Alberta’s economy outperform the rest of the country, according to ATB Financial, but there will still be some pain for Albertans in the year ahead. #Alberta  https://t.co/UXWtXzpLW9"
2659,Ahem —&gt; U.S. gas prices plunge toward $3 a gallon as demand drops worldwide https://t.co/079bAXbkm2
2660,"The #JonesAct also artificially inflates the cost of natural gas and crude oil which makes home heating more expensive.
via @Ed_Crooks of @woodmackenzie &amp; @TheEnergyGame 
https://t.co/n72QveLn7i"
2661,"@NileGardiner Also Churchill:
Afghan Pashtuns terrorised
Bengal Famine
Athens massacre of ELAS &amp; EAM
Iran looted of oil wealth
Iraq Kurdish tribes bombed with gas
Black &amp; Tans Ireland massacre
Kenyan concentration camps for women &amp; children
&amp; many more atrocities
He was a racist
He was a Tory"
2662,The Biden has no problem telling oil companies to quit charging so much for gas but The Biden won't tell Apple to let the Chinese people speak freely over their phones. I guess The Biden is all in for CHINA CHINA CHINA! https://t.co/eCJC8VKKdU
2663,"https://t.co/Ihg4UXlnD9: COP27: The case for more fossil fuels in developing countries.
https://t.co/J4uDFryWlk

via @GoogleNews"
2664,"G1/4 Pressure Transducer Sensor, Input 5V Output 0 5-4 5V / 0-5V Pressure Transmitter for Water Gas Oil(0-100PSI) FPWRDCQ

https://t.co/AQT4Lsk4mp https://t.co/ACoRRnLA7w"
2665,"@powerthefuture Note that “war on American #energy” is simply Koch-tied dark money oil/gas astroturf propaganda for “the growing transition to sustainable energy to mitigate the climate crisis which was brought about by 125yrs of the lying, deceiving, corrupt, power-hungry oil and gas industry.”"
2666,"There's a hiring event going on December 6th. If you want to start working in oil and gas and have no idea how, show up here and you'll probably be able to leave with a job. https://t.co/IihnH4gkFN"
2667,"@POTUS Gas prices down because you're stealing our reserves that TRUMP stocked and YOU are selling them, you need to reopen the oil industry on our soil nimrod."
2668,"@MinderGold @YouTube You don’t seem to have a clear picture of the strategic situation. 🇷🇺 had no issues related to energy with EU. In fact, they been selling cheap oil &amp; gas to EU thru NS1 &amp; NS2, but Wall Street &amp; London’s interests blew up the pipelines so they can sell gas to EU. You don’t get it."
2669,@SenTedCruz https://t.co/0kLpajtQ6l https://t.co/h2KC51tXPH
2670,"@AliasTibou @Syriasonline حرب محتدمة بين صنعاء والتحالف السعودي الأميركي عنوانها ثروات اليمن https://t.co/uOBSC2ysvo --- THEY WANT TO STEAL OIL, GAS AND  MORE, THEY WANT CONTROL ON ALL SEAS, STOP THEM ALL , UN,"
2671,@POTUS Has prices are still up from when Trump was President. Inflation is at an all time high &amp; we could be energy independent because we have a lot of oil &amp; gas domestically. You attacked the energy sector here &amp; are asking the rest of the world? Your are a failure in every level. 🤬
2672,"new stock...#HBR ⬆️✅ 319.5p..oil and gas, on the up finally and with sp at lows plenty of room for gap back up....initial target 360p+ https://t.co/A1DdGjYDhI"
2673,@Naija_PR @Naija_PR . I practically live a sad life doing 8-5pm behind a desk in an oil and gas servicing firm while deep in my heart i know i am suppose to be in the entertainment industry assisting creatives get jobs done as a show promoter or event organizer. Please link me up with one.
2674,@moschkowitz @MatthewWielicki Gas at $100 barrel is not efficient.  Being held over a barrel by Opec is not strategically wise.  The refusal of big oil to do more r&amp;d is a disaster as is their continual dividends and share buybacks.  They need the stick.  There is no better example of corp greed.
2675,"*except Ghana which is now partially derived from gold as far as the Forex markets are concerned and Russia which is as of yet still partially derived from gas and maybe oil soon too.

That's the fly in the ointment of the USD's utility. It simply can't get too expensive. https://t.co/jL169tp9V7"
2676,9000 available oil leases and we are buying oil from Venezuela and the Saudis. Biden says NO Drilling in The US then say inflation and high gas prices aren’t his fault.
2677,@CNN Cnn how come you never repeat on #joebiden putting oil and gas workers out of a job? Or joe policies affecting the fisherman?  But you report if Trump looks at someone in your opinion wrong. You terrible cnn how you cover up for joe your simply #facknews https://t.co/cSkBSQoatG
2678,"Petition Circulators Are Telling California Voters that a Ballot Measure Would Ban New Oil and Gas Wells Near Homes. In Fact, It Would Do the Opposite  via ⁦@insideclimate⁩  https://t.co/FYOTS1c0sk"
2679,"want to buy

 Lauric Acid 99%

 #Cas 143-07-7 

#cfr #Karachi #Pakistan 

#lauric #lauricacid #olechem #oleochemicals #oleic #acid #acids #glycerin #glycerol #palmoil #fahim #venus #venuscorporation #chemicals #monomers #acrylates #peroxide #keton #ethoxylate #oil #gas #lng #lpg"
2680,@briantylercohen Lying Brian how come you never repeat on #joebiden putting oil and gas workers out of a job? Or joe policies affecting the fisherman?  But you report if Trump looks at someone in your opinion wrong. You terrible lying Brian how you cover up for joe your simply #facknews https://t.co/XvHmpF11Wb
2681,@seanhannity @GreggJarrett AND JUST STAND BACK AND LOOK AT AMERICA TODAY AND THE PRICES ON GAS AND OIL AND YOU DEFINITELY CAN SEE SOMETHING IS WRONG I TRULY BELIEVE. WHEN AMERICA HAS ALL THE RESOURCES WE NEED INSTEAD KNOW WE OUR HAVING FIRES FROM THE BATTERIES AND PAYING FOR BATTERIES WE CAN'T AFFORD I BEL
2682,"@oursonne93 @EmmanuelMacron Avec un groupe électrogène qui fonctionne au gas oil , c'est simple , non ?"
